dt,land_avg,land_avg_uncer,landmax_temp,landmax_temp_uncer,landmin_temp,landmin_temp_uncer,landoceanavg_temp,landoceanavg_temp_uncer
1900-01-01,1.461,0.276,7.193,0.465,-4.102,0.395,13.142,0.142
1900-02-01,3.0980000000000003,0.416,9.181,0.604,-2.814,0.626,13.777,0.173
1900-03-01,5.492000000000001,0.261,11.377,0.327,-0.68,0.61,14.4,0.141
1900-04-01,8.222999999999999,0.292,13.972,0.342,2.131,0.394,15.17,0.151
1900-05-01,11.385,0.357,17.415000000000006,0.329,5.178999999999999,0.379,15.955,0.159
1900-06-01,13.293,0.282,19.434,0.443,7.112,0.288,16.515,0.147
1900-07-01,14.171,0.345,19.897,0.3720000000000001,8.095,0.311,16.785,0.154
1900-08-01,13.816,0.383,19.85,0.343,7.891999999999999,0.377,16.699,0.159
1900-09-01,11.955,0.293,17.817999999999998,0.382,5.9670000000000005,0.337,16.124000000000002,0.147
1900-10-01,9.666,0.255,15.544,0.275,3.833,0.318,15.373,0.14
1900-11-01,5.803999999999999,0.276,11.527,0.454,0.121,0.409,14.189,0.1369999999999999
1900-12-01,3.655,0.341,9.466,0.315,-1.826,0.431,13.598,0.153
1901-01-01,2.1910000000000003,0.291,7.995999999999999,0.604,-3.491,0.49,13.29,0.141
1901-02-01,3.092,0.418,9.038,0.371,-2.678,0.539,13.66,0.163
1901-03-01,5.671,0.251,11.476,0.37,-0.644,0.395,14.383,0.138
1901-04-01,8.522,0.326,14.733,0.368,2.264,0.376,15.22,0.151
1901-05-01,11.178,0.339,17.315,0.397,4.855,0.39,15.936,0.154
1901-06-01,13.423,0.283,19.315,0.386,7.151000000000002,0.3670000000000001,16.441000000000006,0.145
1901-07-01,14.339,0.35,20.34,0.43,8.161,0.374,16.718,0.158
1901-08-01,13.789,0.343,19.898,0.398,7.659999999999998,0.411,16.663,0.148
1901-09-01,11.984000000000002,0.305,17.929000000000006,0.464,5.819,0.322,16.000999999999998,0.14
1901-10-01,9.003,0.239,15.002,0.368,2.998,0.338,15.087,0.138
1901-11-01,5.976,0.263,12.043,0.55,0.0709999999999999,0.398,14.101,0.1369999999999999
1901-12-01,3.335,0.267,9.061,0.672,-2.28,0.37,13.38,0.136
1902-01-01,2.684,0.256,8.796999999999997,0.569,-3.031,0.369,13.302,0.13
1902-02-01,3.606,0.354,9.814,0.341,-2.504,0.452,13.691,0.148
1902-03-01,4.883,0.228,11.166,0.439,-1.339,0.294,14.1,0.127
1902-04-01,7.955999999999999,0.321,13.884,0.357,1.5619999999999998,0.358,14.958,0.141
1902-05-01,10.893,0.341,16.986,0.536,4.5870000000000015,0.369,15.719,0.145
1902-06-01,13.214,0.264,19.338,0.475,6.894,0.32,16.284000000000002,0.129
1902-07-01,14.231,0.356,20.2,0.536,7.965,0.339,16.69,0.145
1902-08-01,13.599,0.357,19.884,0.297,7.449,0.354,16.590999999999998,0.144
1902-09-01,11.799,0.289,17.897000000000006,0.299,5.555,0.3720000000000001,16.032,0.134
1902-10-01,8.801,0.21,14.811,0.271,2.759,0.347,14.991,0.121
1902-11-01,5.274,0.267,11.159,0.335,-0.46,0.327,13.902,0.128
1902-12-01,2.713,0.27,8.435,0.277,-2.992,0.373,13.24,0.134
1903-01-01,2.514,0.224,8.415,0.442,-3.1870000000000003,0.403,13.275,0.128
1903-02-01,3.555,0.247,9.297,0.429,-2.49,0.494,13.668,0.132
1903-03-01,4.93,0.212,10.963,0.294,-1.158,0.412,14.05,0.124
1903-04-01,7.831999999999999,0.292,13.958,0.32,1.6980000000000002,0.392,14.800999999999998,0.136
1903-05-01,10.794,0.305,16.672,0.398,4.5870000000000015,0.435,15.645,0.139
1903-06-01,12.886,0.268,18.897,0.381,6.723000000000001,0.296,16.160999999999998,0.127
1903-07-01,13.992,0.366,19.787,0.452,7.87,0.364,16.496000000000002,0.146
1903-08-01,13.412,0.377,19.298,0.365,7.557999999999999,0.366,16.304000000000002,0.146
1903-09-01,11.501,0.36,17.355999999999998,0.461,5.642,0.285,15.771,0.145
1903-10-01,8.812000000000001,0.202,14.634,0.417,2.895,0.371,14.835,0.118
1903-11-01,5.516,0.268,11.219,0.391,-0.0509999999999999,0.34,13.828,0.132
1903-12-01,2.898,0.359,8.533,0.327,-2.6870000000000003,0.381,13.205,0.145
1904-01-01,1.6369999999999998,0.387,7.081999999999999,0.516,-3.86,0.398,12.957,0.152
1904-02-01,2.297,0.348,8.507,0.405,-3.583,0.4320000000000001,13.154000000000002,0.147
1904-03-01,4.506,0.268,10.559,0.555,-1.575,0.302,13.859000000000002,0.133
1904-04-01,7.683999999999998,0.284,13.823,0.625,1.4280000000000002,0.299,14.755,0.1369999999999999
1904-05-01,10.84,0.287,16.922,0.516,4.641,0.313,15.573,0.133
1904-06-01,13.014,0.248,19.092,0.532,6.7780000000000005,0.298,16.207,0.128
1904-07-01,13.836,0.296,19.678,0.647,7.777,0.34,16.525000000000002,0.134
1904-08-01,13.459,0.327,19.525,0.451,7.462000000000001,0.321,16.403000000000002,0.1369999999999999
1904-09-01,11.380999999999998,0.265,17.465000000000003,0.392,5.361000000000001,0.253,15.768,0.129
1904-10-01,8.833,0.212,14.902,0.601,3.133,0.314,14.947,0.118
1904-11-01,6.23,0.224,11.997,0.3,0.5579999999999999,0.337,14.144,0.119
1904-12-01,3.374,0.291,9.212,0.46,-2.067,0.446,13.433,0.13
1905-01-01,2.254,0.345,8.017000000000001,0.478,-3.3240000000000003,0.373,13.205,0.14
1905-02-01,1.927,0.303,7.7349999999999985,0.28,-3.951,0.411,13.206,0.1369999999999999
1905-03-01,4.635,0.235,10.466,0.515,-1.308,0.38,14.035,0.125
1905-04-01,7.754999999999999,0.255,13.622,0.341,1.493,0.417,14.857,0.128
1905-05-01,10.982,0.28,16.945999999999998,0.38,4.819000000000001,0.451,15.788,0.131
1905-06-01,13.112,0.264,19.11,0.379,6.944000000000001,0.341,16.379,0.125
1905-07-01,14.077,0.307,19.877,0.441,8.038,0.342,16.651,0.133
1905-08-01,13.578,0.327,19.619,0.368,7.719999999999999,0.345,16.558,0.134
1905-09-01,11.803999999999998,0.252,17.684,0.363,5.928,0.311,16.004,0.123
1905-10-01,9.041,0.239,14.866,0.275,3.117,0.385,15.091,0.122
1905-11-01,6.183,0.282,11.984000000000002,0.28,0.574,0.403,14.232,0.127
1905-12-01,3.354,0.256,9.06,0.334,-1.931,0.3720000000000001,13.45,0.123
1906-01-01,2.068,0.313,8.086,0.42,-3.637000000000001,0.294,13.25,0.1369999999999999
1906-02-01,2.301,0.3229999999999999,8.125,0.393,-3.343,0.344,13.502,0.135
1906-03-01,4.8660000000000005,0.2,11.008,0.264,-1.229,0.353,14.245,0.117
1906-04-01,8.626,0.242,14.786,0.581,2.422,0.383,15.23,0.122
1906-05-01,11.239999999999998,0.29,17.146,0.4370000000000001,4.9220000000000015,0.426,15.769,0.132
1906-06-01,13.334,0.289,19.287,0.3229999999999999,7.275,0.321,16.436,0.127
1906-07-01,14.122,0.3229999999999999,20.058,0.391,8.186,0.345,16.662,0.1369999999999999
1906-08-01,13.691,0.34,19.539,0.462,7.842999999999999,0.358,16.593,0.134
1906-09-01,11.771999999999998,0.237,17.522000000000002,0.298,5.884,0.338,15.95,0.122
1906-10-01,9.267,0.182,14.943,0.254,3.479,0.299,15.152,0.116
1906-11-01,5.501,0.192,11.17,0.327,-0.3009999999999999,0.322,14.054,0.116
1906-12-01,3.761,0.368,9.258,0.458,-1.664,0.3229999999999999,13.54,0.148
1907-01-01,1.798,0.274,7.903,0.38,-3.867,0.324,13.108,0.128
1907-02-01,2.117,0.268,7.9929999999999986,0.383,-3.603,0.285,13.257,0.129
1907-03-01,4.575,0.209,10.61,0.352,-1.6,0.249,14.15,0.123
1907-04-01,7.579,0.263,13.401,0.37,1.521,0.281,14.918,0.133
1907-05-01,10.375,0.28,16.335,0.465,4.0840000000000005,0.35,15.602,0.132
1907-06-01,12.729,0.267,18.576,0.403,6.509,0.316,16.253,0.13
1907-07-01,13.769,0.307,19.626,0.598,7.761,0.348,16.596,0.133
1907-08-01,13.362,0.326,19.187,0.318,7.464999999999999,0.35,16.456,0.132
1907-09-01,11.665,0.243,17.442999999999998,0.253,5.59,0.299,15.902,0.119
1907-10-01,9.234,0.191,15.079,0.283,3.32,0.361,15.159,0.115
1907-11-01,5.207000000000001,0.207,10.71,0.31,-0.5570000000000002,0.325,13.872,0.115
1907-12-01,2.9560000000000004,0.251,8.831,0.27,-2.585,0.288,13.225,0.121
1908-01-01,2.3040000000000003,0.252,8.117999999999999,0.3,-3.548,0.287,13.16,0.123
1908-02-01,2.769,0.269,8.527000000000001,0.411,-3.177,0.348,13.441,0.124
1908-03-01,4.136,0.317,10.384,0.38,-2.101,0.453,13.783,0.1369999999999999
1908-04-01,7.831999999999999,0.295,13.853,0.332,1.735,0.5429999999999999,14.800999999999998,0.129
1908-05-01,11.140999999999998,0.285,16.958000000000002,0.388,4.86,0.388,15.757,0.13
1908-06-01,13.293,0.248,19.063,0.388,6.902,0.29,16.289,0.119
1908-07-01,14.197,0.303,19.748,0.419,8.113,0.37,16.618000000000002,0.129
1908-08-01,13.376,0.336,19.359,0.363,7.499,0.346,16.365000000000002,0.134
1908-09-01,11.977,0.252,17.781000000000006,0.325,5.977,0.261,15.93,0.119
1908-10-01,8.865,0.209,14.675,0.29,2.948,0.329,14.883,0.112
1908-11-01,5.272,0.221,11.098,0.296,-0.5760000000000001,0.451,13.842,0.116
1908-12-01,3.071,0.31,8.901,0.332,-2.535,0.368,13.189,0.129
1909-01-01,1.395,0.314,7.121,0.377,-4.298,0.449,12.839,0.132
1909-02-01,2.7060000000000004,0.273,8.571,0.465,-3.447,0.357,13.35,0.125
1909-03-01,4.589,0.249,10.659,0.472,-1.6769999999999998,0.478,13.852,0.122
1909-04-01,7.534,0.269,13.425999999999998,0.414,1.395,0.42,14.719,0.122
1909-05-01,10.611,0.3,16.668000000000006,0.428,4.380000000000001,0.394,15.6,0.127
1909-06-01,12.962,0.232,18.71,0.281,6.766,0.327,16.191000000000006,0.114
1909-07-01,14.06,0.299,19.787,0.366,8.05,0.343,16.437,0.123
1909-08-01,13.752,0.319,19.625,0.353,7.752999999999999,0.371,16.496000000000002,0.126
1909-09-01,11.879,0.237,17.891000000000005,0.287,5.778,0.354,15.849,0.112
1909-10-01,9.192,0.178,15.139,0.327,3.221,0.34,14.941,0.102
1909-11-01,6.236000000000001,0.205,11.959,0.216,0.3229999999999999,0.381,13.993,0.108
1909-12-01,3.2230000000000003,0.278,8.763,0.423,-2.353,0.326,13.217,0.121
1910-01-01,2.333,0.24,8.094999999999999,0.565,-3.2700000000000005,0.381,13.139,0.114
1910-02-01,2.779,0.273,8.388,0.344,-3.2260000000000004,0.489,13.317,0.122
1910-03-01,4.606,0.213,10.781,0.334,-1.675,0.421,13.872,0.112
1910-04-01,8.104999999999999,0.252,14.37,0.305,1.704,0.422,14.845,0.12
1910-05-01,11.005,0.31,17.03,0.327,4.675000000000002,0.514,15.712,0.128
1910-06-01,13.151,0.232,19.027,0.246,6.871,0.422,16.264000000000006,0.11
1910-07-01,14.279000000000002,0.322,19.952,0.318,8.205,0.385,16.543,0.13
1910-08-01,13.677,0.321,19.425,0.302,7.605999999999999,0.395,16.477,0.126
1910-09-01,11.733,0.243,17.623,0.286,5.6690000000000005,0.398,15.875,0.112
1910-10-01,9.006,0.203,14.905,0.243,2.986,0.377,15.019,0.105
1910-11-01,5.318,0.223,11.072,0.42,-0.6540000000000001,0.434,13.75,0.109
1910-12-01,2.684,0.289,8.5,0.273,-2.999,0.459,13.015999999999998,0.123
1911-01-01,1.66,0.33,7.132999999999999,0.4370000000000001,-3.969,0.285,12.908,0.128
1911-02-01,2.4530000000000003,0.214,8.15,0.575,-3.664,0.318,13.164,0.107
1911-03-01,4.347,0.199,10.362,0.28,-1.743,0.315,13.752,0.108
1911-04-01,7.989999999999998,0.248,14.081,0.382,1.856,0.399,14.716,0.115
1911-05-01,10.829,0.279,16.71,0.369,4.6320000000000014,0.307,15.497,0.119
1911-06-01,13.009,0.231,19.091,0.231,6.7780000000000005,0.238,16.108,0.108
1911-07-01,14.082,0.292,19.987,0.335,8.052999999999999,0.327,16.430999999999997,0.122
1911-08-01,13.499,0.329,19.396,0.352,7.606999999999998,0.316,16.387,0.126
1911-09-01,11.638,0.233,17.491000000000003,0.242,5.723,0.27,15.799,0.118
1911-10-01,9.263,0.193,14.99,0.249,3.401,0.274,15.063,0.108
1911-11-01,5.964,0.184,11.652,0.303,0.3089999999999999,0.338,14.062,0.108
1911-12-01,3.39,0.242,8.811,0.298,-1.981,0.336,13.425,0.115
1912-01-01,2.402,0.309,7.911,0.253,-3.305,0.329,13.249,0.125
1912-02-01,3.354,0.251,9.379,0.335,-2.718,0.594,13.595,0.115
1912-03-01,4.356,0.226,10.725,0.298,-1.981,0.346,13.995,0.115
1912-04-01,8.229,0.262,14.069,0.271,2.091,0.391,15.065,0.118
1912-05-01,11.254,0.308,17.389000000000006,0.383,4.992000000000001,0.383,15.813,0.126
1912-06-01,13.435,0.25,19.351,0.277,7.166,0.37,16.397000000000002,0.113
1912-07-01,13.723,0.293,19.729,0.368,7.915999999999999,0.345,16.509,0.12
1912-08-01,13.053,0.318,19.027,0.376,7.276999999999999,0.333,16.309,0.125
1912-09-01,11.222,0.252,17.435000000000002,0.331,5.227,0.265,15.685,0.117
1912-10-01,8.366999999999999,0.201,14.133,0.395,2.497,0.211,14.751,0.108
1912-11-01,5.521,0.188,11.185,0.345,-0.2909999999999999,0.287,13.928,0.107
1912-12-01,3.069,0.243,8.307,0.339,-2.459,0.343,13.23,0.114
1913-01-01,2.083,0.295,7.6549999999999985,0.442,-3.657,0.4,13.066,0.122
1913-02-01,2.376,0.295,8.232999999999999,0.328,-3.4850000000000003,0.523,13.344,0.122
1913-03-01,4.517,0.219,10.4,0.274,-1.597,0.342,13.953,0.11
1913-04-01,8.023,0.246,14.219,0.355,1.91,0.334,14.957,0.117
1913-05-01,10.745,0.288,16.815,0.355,4.652,0.357,15.679,0.123
1913-06-01,13.005,0.266,19.075,0.37,6.667000000000002,0.364,16.215999999999998,0.117
1913-07-01,14.137,0.298,20.256,0.327,7.967,0.355,16.552,0.122
1913-08-01,13.724,0.325,19.805,0.359,7.7349999999999985,0.37,16.496000000000002,0.126
1913-09-01,11.759,0.237,17.833000000000006,0.332,5.629,0.287,15.867,0.111
1913-10-01,9.077,0.194,14.904000000000002,0.256,3.091,0.328,15.028,0.104
1913-11-01,6.024,0.213,11.67,0.305,0.347,0.278,14.123,0.111
1913-12-01,4.103,0.271,9.556,0.443,-1.4300000000000002,0.288,13.624,0.12
1914-01-01,3.3760000000000003,0.307,8.822000000000001,0.369,-2.334,0.298,13.545,0.128
1914-02-01,3.2,0.225,8.501999999999999,0.469,-2.551,0.338,13.576,0.111
1914-03-01,4.942,0.221,11.039,0.277,-1.31,0.294,14.103,0.116
1914-04-01,8.097999999999999,0.244,14.050999999999998,0.262,1.888,0.303,15.018,0.119
1914-05-01,11.284999999999998,0.284,17.199,0.301,5.2330000000000005,0.331,15.857,0.127
1914-06-01,13.496,0.233,19.335,0.255,7.218999999999999,0.255,16.421000000000006,0.114
1914-07-01,14.298,0.307,20.065,0.309,8.182,0.336,16.653,0.131
1914-08-01,13.73,0.318,19.692,0.321,7.869999999999999,0.324,16.692,0.132
1914-09-01,11.915,0.23,17.747000000000003,0.23,5.8660000000000005,0.245,16.075,0.1369999999999999
1914-10-01,9.387,0.183,15.271,0.237,3.567,0.26,15.223,0.124
1914-11-01,5.759,0.195,11.287,0.399,0.2389999999999999,0.329,14.155,0.125
1914-12-01,3.6,0.276,8.764,0.371,-1.624,0.334,13.597,0.139
1915-01-01,2.299,0.246,7.901,0.37,-3.4160000000000004,0.332,13.32,0.134
1915-02-01,3.265,0.261,8.931000000000001,0.419,-2.52,0.375,13.675,0.1369999999999999
1915-03-01,5.143,0.209,11.024,0.272,-1.115,0.355,14.32,0.131
1915-04-01,8.705,0.251,14.607,0.336,2.755,0.324,15.292,0.135
1915-05-01,11.493,0.286,17.141000000000002,0.325,5.371,0.416,16.067,0.138
1915-06-01,13.3,0.249,19.189,0.294,7.154,0.292,16.445,0.133
1915-07-01,14.443,0.295,20.553,0.685,8.455,0.313,16.817,0.145
1915-08-01,13.77,0.326,19.997,0.5820000000000001,7.757999999999999,0.333,16.802,0.144
1915-09-01,11.867,0.259,17.811,0.539,6.037999999999999,0.338,16.102,0.135
1915-10-01,8.984,0.19,14.862,0.302,3.017,0.36,15.093,0.125
1915-11-01,6.216,0.185,12.159,0.337,0.297,0.33,14.254,0.127
1915-12-01,3.633,0.197,9.515,0.327,-2.069,0.377,13.538,0.127
1916-01-01,2.616,0.242,8.309,0.296,-2.927,0.359,13.294,0.134
1916-02-01,2.957,0.264,8.855,0.289,-3.024,0.371,13.581,0.134
1916-03-01,4.846,0.307,10.961,0.308,-1.584,0.32,14.121,0.142
1916-04-01,8.046999999999999,0.257,14.095999999999998,0.272,1.918,0.343,14.975,0.134
1916-05-01,10.972,0.294,17.084,0.374,4.7940000000000005,0.457,15.779000000000002,0.139
1916-06-01,12.942,0.232,18.91,0.357,6.867000000000001,0.376,16.290000000000006,0.126
1916-07-01,14.052,0.301,20.012,0.327,8.184,0.347,16.599,0.145
1916-08-01,13.58,0.3229999999999999,19.484,0.355,7.754,0.338,16.511,0.142
1916-09-01,11.726,0.247,17.634,0.302,5.725,0.306,15.927,0.132
1916-10-01,9.053,0.218,14.763,0.296,3.156,0.195,14.919,0.128
1916-11-01,5.596,0.214,11.22,0.305,-0.3109999999999999,0.257,13.814,0.131
1916-12-01,2.316,0.226,7.837999999999999,0.406,-3.402,0.253,13.005999999999998,0.131
1917-01-01,2.133,0.252,7.847999999999999,0.358,-3.782,0.273,12.84,0.138
1917-02-01,2.36,0.314,8.334,0.398,-3.771,0.307,13.099,0.151
1917-03-01,4.488,0.231,10.552,0.227,-1.983,0.272,13.800999999999998,0.136
1917-04-01,7.854999999999999,0.272,13.932,0.235,1.689,0.317,14.815,0.142
1917-05-01,10.443,0.294,16.421000000000006,0.341,4.3050000000000015,0.373,15.537,0.143
1917-06-01,12.915,0.243,18.889,0.303,6.792000000000002,0.325,16.239,0.132
1917-07-01,14.259,0.296,20.083,0.374,8.377,0.344,16.706,0.144
1917-08-01,13.470999999999998,0.319,19.568,0.507,7.544999999999999,0.349,16.580000000000002,0.149
1917-09-01,11.745,0.242,17.669,0.283,5.796,0.312,16.058,0.142
1917-10-01,8.544,0.173,14.425999999999998,0.279,2.64,0.301,14.942,0.126
1917-11-01,5.82,0.226,11.686,0.253,0.057,0.266,14.002,0.138
1917-12-01,2.247,0.266,7.702999999999999,0.276,-3.43,0.326,13.098,0.145
1918-01-01,1.934,0.251,7.552,0.261,-3.802000000000001,0.371,13.129,0.141
1918-02-01,2.455,0.342,8.256,0.314,-3.568,0.344,13.312,0.156
1918-03-01,4.811,0.257,10.704,0.197,-1.267,0.31,14.034,0.147
1918-04-01,7.643999999999999,0.258,13.706,0.255,1.426,0.38,14.794,0.148
1918-05-01,10.54,0.304,16.48,0.332,4.386,0.359,15.733,0.156
1918-06-01,12.908,0.242,18.731,0.335,6.772,0.407,16.305999999999997,0.14
1918-07-01,14.002,0.301,19.916,0.3670000000000001,7.896,0.384,16.596,0.149
1918-08-01,13.431,0.329,19.326,0.334,7.491999999999999,0.378,16.552,0.147
1918-09-01,11.880999999999998,0.256,17.999000000000006,0.243,5.8,0.29,16.074,0.147
1918-10-01,9.433,0.209,15.332,0.243,3.5780000000000003,0.499,15.252,0.144
1918-11-01,5.683,0.225,11.265,0.2,0.142,0.353,14.297,0.148
1918-12-01,2.8480000000000003,0.245,8.266,0.356,-2.627,0.377,13.439,0.155
1919-01-01,2.184,0.252,7.648999999999999,0.381,-3.3960000000000004,0.453,13.309,0.152
1919-02-01,2.852,0.285,8.626999999999999,0.43,-2.9960000000000004,0.452,13.678,0.151
1919-03-01,4.743,0.27,10.714,0.285,-1.5470000000000002,0.352,14.22,0.148
1919-04-01,8.487,0.292,14.412,0.349,2.441,0.385,15.253,0.15
1919-05-01,10.969,0.286,16.701,0.376,4.881,0.375,15.847,0.14
1919-06-01,13.228,0.241,19.017,0.429,7.102,0.34,16.375,0.132
1919-07-01,14.274,0.299,20.146,0.44,8.264,0.414,16.582,0.144
1919-08-01,13.786,0.335,19.804,0.3670000000000001,7.842,0.333,16.498,0.153
1919-09-01,11.989999999999998,0.25,17.887,0.346,6.126,0.26,16.025,0.141
1919-10-01,9.361,0.216,15.005,0.205,3.522,0.237,15.117,0.129
1919-11-01,5.489,0.23,11.158,0.184,-0.4310000000000001,0.205,13.914,0.136
1919-12-01,3.224,0.245,8.756,0.303,-2.395,0.266,13.263,0.138
1920-01-01,2.841,0.25,8.443999999999999,0.435,-2.942,0.328,13.257,0.1369999999999999
1920-02-01,2.755,0.268,8.266,0.503,-3.109,0.289,13.347,0.136
1920-03-01,5.227,0.231,11.034,0.3,-0.782,0.292,14.25,0.138
1920-04-01,8.293,0.272,14.140999999999998,0.298,2.164,0.419,15.079,0.145
1920-05-01,11.130999999999998,0.31,17.145,0.474,5.126,0.352,15.855,0.141
1920-06-01,13.105,0.245,18.9,0.335,7.057,0.297,16.415000000000006,0.131
1920-07-01,14.245,0.305,20.121,0.477,8.299,0.358,16.692999999999998,0.143
1920-08-01,13.698,0.343,19.647,0.305,7.7719999999999985,0.345,16.625999999999998,0.143
1920-09-01,11.794,0.258,17.810000000000006,0.257,5.85,0.297,16.117,0.133
1920-10-01,9.021,0.212,14.852,0.302,3.1,0.267,15.206,0.125
1920-11-01,5.566,0.229,11.127,0.243,-0.123,0.278,14.159,0.128
1920-12-01,2.629,0.229,8.225,0.31,-3.063,0.402,13.311,0.127
1921-01-01,2.98,0.32,8.737,0.317,-2.709,0.345,13.439,0.146
1921-02-01,3.125,0.236,9.17,0.409,-2.8160000000000003,0.278,13.622,0.129
1921-03-01,5.081,0.276,10.928,0.36,-0.931,0.322,14.128,0.1369999999999999
1921-04-01,8.324,0.262,14.327,0.247,2.252,0.34,15.005,0.129
1921-05-01,11.245,0.282,17.255000000000006,0.306,5.152,0.389,15.826,0.129
1921-06-01,13.44,0.239,19.36,0.299,7.383999999999999,0.366,16.490000000000002,0.122
1921-07-01,14.436,0.302,20.42,0.296,8.424,0.388,16.783,0.136
1921-08-01,13.561,0.326,19.468,0.311,7.600999999999999,0.368,16.618000000000002,0.1369999999999999
1921-09-01,11.869000000000002,0.24,17.785,0.221,5.996,0.235,16.166,0.125
1921-10-01,9.264,0.188,15.124,0.248,3.446,0.244,15.285,0.117
1921-11-01,5.864,0.198,11.362,0.22,0.2,0.236,14.236,0.12
1921-12-01,3.663,0.213,9.157,0.243,-1.874,0.273,13.627,0.123
1922-01-01,2.15,0.214,7.603,0.524,-3.428,0.389,13.177,0.121
1922-02-01,2.376,0.271,8.234,0.529,-3.684,0.434,13.453,0.128
1922-03-01,5.156000000000001,0.223,11.248,0.282,-1.1880000000000002,0.261,14.245,0.121
1922-04-01,8.379999999999999,0.276,14.521,0.23,2.156,0.324,15.168,0.127
1922-05-01,11.097,0.285,16.912000000000006,0.369,4.9830000000000005,0.357,15.778,0.13
1922-06-01,13.331,0.241,19.153,0.299,7.266,0.236,16.406000000000002,0.117
1922-07-01,14.278,0.306,20.098,0.305,8.241,0.352,16.745,0.13
1922-08-01,13.584,0.333,19.475,0.315,7.598999999999998,0.303,16.532,0.134
1922-09-01,11.775,0.255,17.660999999999998,0.232,5.754,0.265,15.981,0.121
1922-10-01,9.056,0.219,14.975,0.202,3.134,0.27,15.043,0.12
1922-11-01,6.046,0.246,11.615,0.26,0.232,0.278,14.117,0.121
1922-12-01,3.667,0.234,8.968,0.241,-1.865,0.29,13.503,0.119
1923-01-01,2.487,0.276,8.209999999999999,0.259,-3.1950000000000003,0.349,13.24,0.127
1923-02-01,2.563,0.262,8.298,0.318,-3.172,0.263,13.358,0.124
1923-03-01,4.8660000000000005,0.226,10.786,0.194,-1.256,0.252,14.049,0.122
1923-04-01,7.749,0.24,13.64,0.283,1.602,0.311,14.959,0.122
1923-05-01,10.848999999999998,0.292,16.825000000000006,0.346,4.790000000000001,0.385,15.724,0.128
1923-06-01,13.296,0.259,19.056,0.231,7.138999999999999,0.277,16.452,0.12
1923-07-01,13.984000000000002,0.3,19.81,0.3229999999999999,8.012,0.343,16.628,0.129
1923-08-01,13.611,0.34,19.445,0.333,7.645,0.3,16.54,0.1369999999999999
1923-09-01,11.883,0.256,17.783,0.291,5.816,0.231,15.992,0.12
1923-10-01,9.52,0.191,15.188,0.341,3.523,0.225,15.249,0.112
1923-11-01,6.377999999999999,0.179,11.871,0.22,0.474,0.232,14.404000000000002,0.112
1923-12-01,3.88,0.216,9.269,0.278,-1.903,0.31,13.739,0.119
1924-01-01,2.339,0.29,7.911999999999999,0.298,-3.502,0.377,13.303,0.134
1924-02-01,2.888,0.288,8.609,0.469,-3.0250000000000004,0.383,13.585,0.127
1924-03-01,5.352,0.208,11.239999999999998,0.183,-0.8059999999999999,0.262,14.325,0.119
1924-04-01,7.97,0.267,13.857,0.274,1.722,0.299,15.081,0.127
1924-05-01,11.188,0.298,17.185000000000002,0.31,4.905,0.325,15.918,0.127
1924-06-01,13.342,0.241,19.195,0.284,7.085000000000001,0.244,16.461000000000002,0.116
1924-07-01,14.304,0.307,20.057,0.322,8.161,0.326,16.724,0.131
1924-08-01,13.654000000000002,0.326,19.519,0.312,7.584999999999999,0.338,16.555999999999997,0.134
1924-09-01,11.957,0.232,17.783,0.219,6.024,0.252,16.003,0.122
1924-10-01,9.203,0.182,14.896,0.243,3.29,0.223,15.042,0.117
1924-11-01,6.4,0.2,11.794,0.191,0.6559999999999999,0.193,14.132,0.116
1924-12-01,3.485,0.243,8.639,0.246,-2.021,0.309,13.342,0.124
1925-01-01,2.268,0.228,7.483999999999999,0.289,-3.1790000000000003,0.283,13.157,0.125
1925-02-01,2.701,0.236,8.51,0.254,-3.314,0.335,13.361,0.121
1925-03-01,5.126,0.224,11.133,0.206,-1.14,0.247,14.155,0.124
1925-04-01,8.442,0.244,14.538,0.272,2.178,0.315,15.011,0.124
1925-05-01,11.039,0.286,17.032,0.324,4.828,0.31,15.855,0.13
1925-06-01,13.089,0.22,19.041,0.283,6.882999999999999,0.276,16.413,0.116
1925-07-01,14.066,0.3,19.971,0.279,8.047,0.306,16.740000000000002,0.129
1925-08-01,13.769,0.32,19.737,0.289,7.723999999999998,0.3670000000000001,16.715999999999998,0.135
1925-09-01,11.979,0.235,17.874000000000006,0.244,6.007999999999999,0.222,16.14,0.126
1925-10-01,9.196,0.193,14.889,0.188,3.287,0.253,15.220999999999998,0.117
1925-11-01,6.34,0.196,11.912,0.193,0.6459999999999999,0.268,14.418,0.118
1925-12-01,4.398,0.207,10.011,0.244,-1.4700000000000002,0.305,13.897,0.122
1926-01-01,3.4530000000000003,0.258,8.785,0.277,-2.2220000000000004,0.233,13.739,0.128
1926-02-01,3.717,0.211,9.503,0.249,-2.307,0.31,13.842,0.115
1926-03-01,5.831,0.178,11.593,0.198,-0.234,0.258,14.536,0.116
1926-04-01,8.193,0.259,14.095,0.298,2.006,0.299,15.214,0.127
1926-05-01,10.931,0.295,16.688000000000002,0.301,4.806,0.335,15.932,0.129
1926-06-01,13.285,0.231,19.214,0.229,7.0790000000000015,0.261,16.581,0.117
1926-07-01,14.168,0.287,19.998,0.297,8.058,0.332,16.766000000000002,0.13
1926-08-01,13.877,0.321,19.695,0.304,7.915999999999999,0.345,16.8,0.135
1926-09-01,12.075,0.242,17.816000000000006,0.231,6.15,0.255,16.222,0.12
